,Text,Label
1398,У Миколаєві повідомляється про вибухи. Вибухи пролунали після відбою тривоги.,True
1399,"Один із російських телеграм каналів повідомляє про 40 загиблих та 130 поранених військовополонених з Азовсталі, нібито внаслідок обстрілу ЗСУ",True
1400,"Волонтерський рух «Добробат» вправно стукає молотками, розбирає завали та допомагає українцям у нагальному відновленні житла. Більше того, масштаби руйнувань по всій країні колосальні: понад 114 тисяч приватних та більше 15 тисяч багатоквартирних будинків, понад 1400 закладів освіти та понад 900 закладів охорони здоров'я. Вони вже не можуть, як раніше, навчати та лікувати, адже стали ціллю мін, артобстрілів, ракет та авіабомб. Укріпити фундамент та полагодити вікна, відремонтувати крышу, пошкоджені стіни та змінити двері.Можемо? Можемо. Волонтери ""Добробату"" вже працюють у Київській, Сумській, Чернігівській та Харківській областях. Результати нашої роботи на нашому",True
1401,Розмова була «відвертою і прямолінійною»: Блінкен поспілкувався,True
1402,"А ось і деталі про нічний «хлопок» в окупованому Енергодарі. У повітря злетіло 3 одиниці військової техніки Росії. Серед цивільних постраждалих немає, повідомив мер міста Дмитро Орлов.",True
1403,"«Швидко з'являться кошти для зміцнення нашої обороноздатності», – міністр оборони України Олексій Рєзніков після переговорів із головою Пентагону Ллойдом Остіном. Як стверджує Резніков «міністр оборони США повернувся з добрими новинами»",True
1404,"️США висунули ударну групу на чолі з авіаносцем ""Рональд Рейган"" для забезпечення захисту Ненсі Пелосі, - агентство RFA. Раніше китайські ЗМІ запропонували армії Китаю збити літак спікера палати представників США Ненсі Пелосі, якщо вона вирушить на Тайвань (А вона вирушить). Спостерігаємо.",True
1405,"Голова Міноборони Азербайджану наказав військовим бути готовими до «негайного і рішучого припинення будь-якої можливої ​​провокації супротивника» з боку Вірменії, був відкритий вогонь у відповідь на придушення",True
1406,"ЗСУ «закрили» ще один міст у Херсонській області. Мова йде про сусідній з Антонівським мостом – Антонівський залізничний міст. Тепер пересування їм неможливе, – ОК «Південь».",True
1407,"ЗСУ можуть відбити більшу частину, якщо не всі окуповані за останні місяці території —",True
1408,"«Тайвань підняв винищувачі із «Chiayi Air Base», — повідомляють ЗМІ",True
1409,️Близько Тайваню помічено важкий військово-транспортний літак ВПС США C-17A Globemaster III.,True
1410,"Тайвань щойно розгорнув системи ППО в міжнародному аеропорту Таоюань, цивільному об'єкті,",True
1411,️Дивитись за бортом Пелосі можна тут:,True
1412,️Адміністація flightradar24 вимкнула можливість спостерігати за бортом Пелосі звичайним громадянам,True
1413,Китайські системи ППО були помічені рухомими в провінцію Фуцзянь сусідньою з Тайванем,True
1414,"️СМІ повідомляють, що літак із Ненсі Пелосі знову піднявся у повітря.",True
1415,"У США чоловік зірвав джекпот у лотереї на суму $1,28 млрд,",True
1416,️У програмі Пелосі немає відвідування Тайваню,True
1417,Внаслідок обстрілу Миколаєва цієї ночі загинув,True
1418,Губернатор Миколаївської області Віталій Кім підтвердив загибель власника аграрної компанії «Нібулон» Олексія Вадатурського Цю інформацію підтвердив Андрій Єрмак,True
1419,"️️ Повідомляють, що розпочався ремонт Антонівського мосту в окупованому Херсоні",True
1420,У Військово-морських силах ЗСУ відхрестилися від атаки дрона на штаб Чорноморського флоту.,True
1421,ВАЖЛИВО️Українські військові попереджають про максимально високу загрозу ракетного обстрілу з боку російських окупантів з моря,True
1422,В Україні незабаром відкриється перший аеропорт для пасажирських перевезень,True
1423,"У партії президента Сербії заговорили про ""денацифікацію Балкан""",True
1424,️Повідомляється про вогнепальні поранення серед сербів на пункті пропуску Яріньє,True
1425,"️ Армія Косово планує опівночі напасти на північну частину Сербії, — Вучич",True
1426,"ЗМІ повідомляють, що Сербія перекидає авіацію до кордону з Косово.",True
1427,"Контингент НАТО та союзників у Косові на даний момент становить 3775 осіб, включаючи 40 українців.",True
1428,Тим часом Дональд Трамп поховав свою колишню дружину на полі для гольфу.,True
1429,"️Прем'єр-міністр самопроголошеного Косова заявив, що найближчими днями буде складно, оскільки Косово стикається з «сербським шовінізмом». Також він заявив, що головними винуватцями цього бардаку є президент Сербії Олександр Вучич та директор офісу з Косова та Метохії Петар Петкович.",True
1430,"У центрі Херсона автоматна стрілянина, багато черг",True
1431,️Албанці заходять до населених пунктів уздовж адміністративної лінії,True
1432,"Громадянам України радять не відвідувати південні регіони Сербії та уникати місця скупчення людей, - посольство України в Сербії",True
1433,️️Війська НАТО в Косові приведені у підвищену бойову готовність. - ЗМІ,True
1434,"️Місія НАТО в Косові, KFOR, заявила, що готова втрутитися, якщо стабільність країни опиниться під загрозою. - Прес-реліз НАТО.",True
1435,Президент Сербії Олександр Вучич попросив міжнародне співтовариство вплинути на владу Косова.,True
1436,Косово відклало процедуру запровадження заборони,True
1437,Китай запустили гіперзвукову ракету за 120 кілометрів від узбережжя Тайваню,True
1438,"На Херсонщині ЗСУ звільнили вже 46 населених пунктів,",True
1439,"Під'їхала база. Спочатку – знищення окупантів, потім – дипломатія",True
1440,"️️Влада Тайваню повідомила, що отримала запит про прийом Ненсі Пелосі в столиці країни завтра ввечері",True
1441,"НБУ не дає прогнозу курсу гривні! Але долар скоро буде в районі 36,6",True
1442,Ядерну зброю потрібно повністю знищити,True
1443,️️ВС Азербайджану розпочали бойові дії в Нагірному Карабаху на північному та північно-західному напрямку,True
1444,США звинуватили Китай у підготовці військових провокацій у зв'язку з візитом Ненсі Пелосі до Тайваню.,True
1445,Наші артилеристи готові перетворити ніч на день,True
1446,"Китай попереджає Байдена – якщо Пелосі прилетити до Тайваню, втрутиться армія",True
1447,"Літак Пелосі наближається до узбережжя Індонезії, за пересуванням борту спостерігає понад 200 тисяч людей",True
1448,Делегація Ненсі Пелосі забронювала 48 номерів,True
1449,"Третя світова це не хаос, а щось ""історичне""",True
1450,Китай везе на узбережжя HQ-22 («Червоний прапор-22»),True
1451,️Офіційна заява представника МЗС КНР Чжао Ліцзяня:,True
1452,ЗСУ звільнили ще 7 населених пунктів Херсонщини,True
1453,Борт SPAR19 з Ненсі Пелосі входить до тайванської зони ППО.,True
1454,️️Китай закриває для цивільних літаків,True
1455,"Зарубіжні ЗМІ заявляють, що Китай підняв у повітря винищувачі. Вони направлені в Тайванську протоку на патрулювання.",True
1456,Десятки винищувачів ВПС США піднято з баз в Японії курсом на Тайвань.,True
1457,️Китай вживе рішучих заходів для захисту державного суверенітету та територіальної цілісності,True
1458,Пишуть про проліт ракети над Вінницькою областю — ЗМІ,True
1459,"«Тайванська спецоперація... повністю провалилася. Повністю», - Іген Гір Кін",True
1460,Китайські винищувачі не наближалися до повітряного кортежу SPAR19.,True
1461,"Армія Китаю проведе військові навчання 4-7 серпня, — XINHUA",True
1462,Ми вже знайшли хто через 2-3 дні буде висвітлювати китайські навчання в коло Тайваню,True
1463,"Пишуть про вибухи на Львівщині на околицях міста Радехів. Ймовірно, робота ППО",True
1464,️21 китайський військовий літак увійшов до розпізнавальної зони ППО Тайваню,True
1465,У районі Авдіївки та Пісок у нас важка ситуація. Противник зосередив величезну концентрацію сил,True
1466,Донецьку область залишили дві третини мешканців,True
1467,️Курс долара в обмінниках сьогодні впав нижче 40,True
1468,"У Литві придумали, як заблокувати транзит до Калінінградської області",True
1469,Олександр Усік викупив трансляцію свого реваншу з Джошуа!,True
1470,На Херсонщині ЗСУ взяли в полон офіцера (майора),True
1471,Між Київом та Черніговом обмежуватимуть рух автомобілів на три дніОбмеження триватимуть з 5 до 7 серпня.,True
1472,"У провінції Фуцзянь, найближчої до Тайваню території материкового Китаю, помічені пускові установки гіперзвукових ракет DF-17, — ЗМІ.",True
1473,"️Стратегічний задум окупантів - не Донбас, а контрнаступ на Запорізькому та Херсонському напрямах, - Арестович",True
1474,"Війська РФ не зможуть пройти на Київському напрямку вдруге, -",True
1475,"️Повідомляється, що у Кропивницькому на центральному ринку шукають вибухівку",True
1476,"Хмельницький. По місту 3 замінування, автовокзал, овочевий ринок, залізничний вокзал",True
1477,У Тернополі Інформація про замінування не підтвердилася,True
1478,"️️Повідомляють, що на станції метро Льва Толстого у Києві люди почали задихатися",True
1479,"З'явилися фото з метро Києва. Мабуть, хтось і справді розпорошив якийсь газ",True
1480,"У Черкасах надійшло повідомлення про замінування кількох об'єктів: залізничного вокзалу, автовокзалу та пошти на вулиці Хоменка.",True
1481,"Україна поверне захоплені території раніше, ніж там відбудуться референдуми, –",True
1482,Зеленський різко висловився з приводу діалогу з РФ,True
1483,"Хочете працювати, щоб дупа злиплася?",True
1484,Арестович прокоментував чергову хвилю чуток про настання з боку Білорусі:,True
1485,"Україна, ймовірно, перехоплює стратегічну ініціативу та змушує росію перерозподіляти сили та змінювати пріоритети зусиль у відповідь на українські контрнаступальні операції — Інститут дослідження війни (ISW)",True
1486,"Україна може сильно натиснути на Ізюм, продовжуючи контрнаступ на Херсонщині — Аналітики Інституту дослідження війни",True
1487,Тим часом у світі святкують Міжнародний день пива.,True
1488,"росія готується до запуску розвідувального супутника на замовлення Ірану, проте спочатку планує використовувати його для спостереження військових цілей в Україні",True
1489,"️Ізраїльська армія розпочала спецоперацію ""Світанок"" у Секторі Газа",True
1490,Системи ПРО «Залізний купол» розгорнули у Тель-Авіві,True
1491,"""Залізний купол"" веде перехоплення ракет у небі над південним Ізраїлем",True
1492,"️В Гомель прилетів Іл-76 ВКС Росії, і можливо привіз до Білорусі нову партію ракет",True
1493,"️ До кінця цього року гаряча фаза війни має закінчитися. Рядки звільнення окупованих територій залежать від постачання озброєння партнерами,",True
1494,"Пентагон виступає за повну ліквідацію ядерної зброї у світі,",True
1495,"️Україна та рф готуються до початку надзвичайно активної фази на Півдні Україні,",True
1496,У Єгипті студент помер від радості через чудові оцінки.,True
1497,"""Замглави Новокаховської адміністрації"" Віталій Гура помер,",True
1498,"Зеленський заснував нагороду ""За оборону України""",True
1499,У Херсоні окупанти готуються до відступу,True
1500,"Названо єдину область, в яку не прилітали ракети з початку війни.",True
1501,"Російські військові знову обстріляли майданчик Запорізької АЕС, ракети потрапили поблизу сухого сховища відпрацьованого ядерного палива.",True
1502,"Ізраїль погодився на припинення вогню в Секторі Газа за посередництвом Єгипту, – The Times of Israel",True
1503,"️Середина-Буда Сумська область. Схоже, щось збили.",True
1504,"Російські ЗМІ підтверджують нічні прильоти Антонівським мостом, через що відновлення відкладається. Чекаємо на фото та відео",True
1505,"РАКЕТА ПРОЛЕТІЛА КОТОВСЬК, РУХАЄТЬСЯ В СТОРІН ВІННИЦІ - ЗМІ.",True
1506,"Повідомляється, що всі ракети рашистів збили наші Повітряні сили.",True
1507,"Окупанти застосували гіперзвукові ракети повітряного базування «Кинжал» на військових об'єктах у Вінницькій області 7 серпня, – командування Повітряних сил.",True
1508,"На відео шматки ракети, яка сьогодні летіла до Києва",True
1509,Величезна колона HIMARS була помічена рухаючись Румунією у бік півдня,True
1510,"За інформацією ЗМІ, над Кримом помічені польоти двох ТУ-22.",True
1511,Наступні два місяці можуть вирішити результат війни в Україні,True
1512,Україна має відвоювати у Росії всі окуповані території,True
1513,"Екс-депутат Держдури Ілля Пономарьов повідомив, що представник найближчого оточення путіна послав на Захід сигнал про бажання домовлятися",True
1514,Позиція української сторони щодо переговорів із Росією посилилася,True
1515,"У Кремлі погрожують розбомбити завод з виробництва Байракторів, якщо його збудують в Україні",True
1516,Медведєв прибув до Луги для інспекції Навчального центру військового гарнізону.,True
1517,"️Стрелков заявив, що війська днр не можуть досягти жодного результату на Бахмутському напрямку.",True
1518,Заяви про контрнаступ українських військ на Херсон були частиною інформаційно-психологічної операції,True
1519,"️У разі аварії максимальної категорії 7 за шкалою INES на Запорізькій АЕС наслідки можуть відчути на собі Південь України, Крим, Румунія та Болгарія.",True
1520,У Криму паніка Росіяни намагаються залишити острів. На виїзд починаються пробки,True
1521,Заява Міноборони Росії про вибухи у Криму:,True
1522,"Майбутнє Криму – бути перлиною Чорного моря, а не військовою базою",True
1523,"У мережі з'явилося відео залишків від винищувачів ВКС РФ, після ""бавовни"" в Новофедорівці",True
1524,Рада продовжить військовий стан та мобілізацію,True
1525,Росія запросила на 11 серпня засідання Ради безпеки ООН,True
1526,"Після ударів ЗСУ по мосту в районі Каховської ГЕС він став непридатним для використання,",True
1527,"Удари ЗСУ свідчать, що перший етап визволення Херсонщини розпочався",True
1528,У Білорусі піднято авіацію - тим часом у Рівненській та Волинській областях оголошено повітряну тривогу.,True
1529,"Арештович піде у президенти, якщо Зеленський не піде на другий термін.",True
1530,"Закінчення гарячої фази війни не означатиме, що військові покинуть окопи.",True
1531,Латвійський парламент визнав Росію країною-спонсором тероризму,True
1532,"Росіяни атакували ""Смерчем"" портову інфраструктуру Миколаївської області, повідомляє Оперативне командування ""Південь"".",True
1533,"Міністерство оборони України офіційно рекомендувало ""шановним російським гостям не відвідувати український Крим""",True
1534,️Обов'язкова евакуація буде оголошена ще в кількох областях України,True
1535,Генсек ООН Антоніу Гутерріш закликав демілітаризувати,True
1536,"Пожежі на ЗАЕС, у тому числі на другому енергоблоці, про який повідомили ЗМІ РФ, немає,",True
1537,"Буквально щойно по ЗАЕС завдали четвертого за день удару. Потрапили на територію станції зовсім неподалік першого енергоблоку, — повідомляє «Енергоатом». Пошкоджено насосну станцію, є задимлення. Ситуація загострюється, поруч розташовані джерела випромінювання та пошкоджено кілька радіаційних датчиків.",True
1538,"️США підтримують ініціативу щодо створення демілітаризованої зони навколо Запорізької АЕС,",True
1539,"Деякі ТГ канали повідомляють про пуски ракет типу ""Кинжал"". Такі ракети наше ППО збити не може",True
1540,Почалося засідання Ради безпеки ООН щодо ситуації навколо ЗАЕС,True
1541,Представник Росії при ООН Василь Небензя не підтримав пропозиції щодо створення демілітаризованої зони навколо Запорізької атомної електростанції,True
1542,рф щодня втрачає 500 військовослужбовців в Україні,True
1543,Залишився без дупи. Буквально. Внаслідок вибуху в тимчасово окупованому Мелітополі відірвало дупу проросійському колаборанту Олегу Шостаку.,True
1544,"Гончаренко пише, що наші завдали удару по мосту ГЕС.",True
1545,ЗСУ ліквідували одного з ватажків сепаратистів,True
1546,На Харківщині природа настільки очистилася,True
1547,Швидко українські студенти можуть отримати право виїжджати за кордон під час військового стану,True
1548,На Південному напрямку одразу кілька прильотів за позиціями окупантів.,True
1549,"В Україні найближчим часом легалізують зброю,",True
1550,У Єрусалимі теракт: поблизу Стіни Плачу невідомий обстріляв автобус.,True
1551,"РФ, ймовірно, скоро не зможе захищатися від контратак ЗСУ",True
1552,Вночі ВСУ ефектно відпрацювали Антонівським мостом у Херсоні,True
1553,Російське ТБ зламали хакери і запустили скорботного за загиблими в Саках Путлера,True
1554,"""Вікно"" до Туреччини простіше назвати ""кватиркою"", яка за першої нагоди успішно закриється.",True
1555,ЗСУ розбомбили штаб «вагнерівців» в окупованій Попасній Луганській області. Швидшого одужання загиблим,True
1556,"Російські військові почали вивозити свої сім'ї з Мелітополя, - мер Федоров",True
1557,У Донецькій області акт доброї волі здійснив,True
1558,В Білорусі йде підготовка до масованого ракетного удару по території України в найближчі тижні,True
1559,"Військовий експерт Олег Жданов припустив, що Росія-окупантка Росія може готувати масований ракетний удар на 24 серпня",True
1560,Моніторингові групи повідомляють про можливість запуску ракет з Чорного моря.,True
1561,Моніторингові групи повідомляють про активність ворожої авіації пкс Росії в Курській та Брянській області Росії,True
1562,Наступна зупинка – крок доброї волі з Криму,True
1563,"Шойгу назвав «дружні держави» Росії Бурунді, Гвінейська Республіка, Камерун, Малі, Судан, Уганда, Чад, Ефіопія, Південно-Африканська Республіка. Кінець списку.",True
1564,"«Міноборони РФ визнало, що вибухи до Криму - диверсія, - росЗМІ",True
1565,Повідомляють про ще один хлопець у Криму. Над військовою авіабазою у смт Гвардійське Сімферопольського району Криму стоять клуби чорного диму.,True
1566,"Можливо, ВКС РФ знову застосовують тактику вильотів літаків у похмуру погоду, щоб приховувати пуски ракет.",True
1567,Повідомляється про вибухи у Чернігівській області,True
1568,"Цілком ймовірно, що зазначені вибухи були через планове знищення боєприпасів.",True
1569,️Режим НС регіонального характеру запроваджено після детонації боєприпасів у Джанкойському районі — голова Криму Сергій Аксьонов,True
1570,Купівельна спроможність гривні зменшиться щонайменше вдвічі,True
1571,"Зеленський назвав спосіб, який змусить Путіна закінчити війну в Україні.",True
1572,"️Ворог може ""привітати"" Україну з Днем Незалежності ракетами, — спікер",True
1573,"Головком ЗСУ Залужний заявив про те, що розташування ракетних систем уздовж держкордону з боку Білорусі, зокрема на аеродромі Зябрівка, викликає занепокоєння.",True
1574,Запасуйтесь дровами та буржуйками - Мер Львова Садовий,True
1575,"Казахстан усім своїм виглядом показує, що росія їм не друг:",True
1576,"️СМІ повідомляють про звуки вибухів у Бориспільському районі, Київській області,",True
1577,Як виглядає просування армії ЗС Росії в Україні,True
1578,"«Ой у лузі червона калина» – Усик в образі козака раптово заспівав на прес-конференції перед реваншем із колишнім чемпіоном світу Ентоні Джошуа. Він вийшов у традиційному українському костюмі, у жупані та вишиванці. На його поголеній голові при цьому є характерний чуб",True
1579,Китай відправив до Росії свій військовий контингент для спільних навчань,True
1580,"З Криму виїхали ""прем'єр"" Аксьонов та спікер ""парламенту"" Костянтинов",True
1581,УВАГА. У Білорусі зафіксовані вильоти винищувачів,True
1582,"Якщо Росія піде на ракетні удари по Києву, то отримає відповідь, ""їм буде там набагато гірше, ніж нам тут"",",True
1583,Вибухи у Харкові та в Херсонській області,True
1584,Замість колаборанта Сальдо РФ направити до окупованої частини Херсонської області мера Краснодара - ЗМІ,True
1585,"Готується доволі радикальна податкова реформа під назвою «10-10-10», – заступник голови ВП Ростислав Шурма. Вона включатиме: 10% податку на прибуток. у розмірі 3%. Натомість передбачається скасування всіх пільг та посилення відповідальності за порушення податкового законодавства.",True
1586,Ердоган сьогодні у ході візиту до Львова запропонує Зеленському організувати його зустріч із путіним.,True
1587,РФ концентрує біля кордонів з Україною та на окупованих територіях велику кількість ракет про боєприпаси до них,True
1588,️Перше фото із зустрічі Зеленського та Ердогана.,True
1589,"️️ А тим часом на Херсонщині поновилося українське телебачення,",True
1590,️Туреччина братиме участь у повоєнному відновленні України,True
1591,Білгородський ТГ канал повідомляє про новий вибух на аеродромі у Старому Осколі,True
1592,Щонайменше 4 вибухи пролунали у Севастополі,True
1593,"️Херсон, у Новій Каховці сильні вибухи.",True
1594,Інститут вивчення війни назвав п'ять можливих причин вибухів у Криму:,True
1595,Через загрозу ракетно-бомбових ударів у Києві з 22 по 25 серпня заборонено проведення масових заходів,True
1596,"️Повідомляють, що над однією з військових частин Євпаторії працює ППО",True
1597,"У Севастополі спрацювала ППО, попередньо, за безпілотником,",True
1598,Почти по всій Україні повітряна тривога!,True
1599,️В Євпаторії (Крим) щойно спрацювало ППО,True
1600,️Повідомляють про проліт ракети в Київській області,True
1601,️Повідомляють про загрозу ракетного удару на території Черкаської області,True
1602,"Країни НАТО можуть вступити у війну, якщо Росія вдарить по ЗАЕС",True
1603,Сьогодні у всьому світі відзначається День лінощів.,True
1604,Сьогодні вперше за 100 років астероїд розміром більше за піраміду наблизиться до Землі.,True
1605,Олександр Усик у роздягальні перед махачем.,True
1606,"Українець Олександр Усик переміг британця Ентоні Джошуа у бою-реванші за звання чемпіона світу у суперважкій вазі за версіями WBA, WBO, IBF та IBO",True
1607,Україна не причетна до підриву дочки Дугіна,True
1608,«Укрзалізниця» закликає громадян перенести поїздку до Харкова через комендантську годину 23-25 ​​серпня.,True
1609,"️Через загострення ядерного шантажу Росії в Україні з'являться нові сигнали, що повідомляють про різні види небезпеки",True
1610,"️️ Не ігнорувати найближчими днями сигнали повітряної тривоги закликали українців і в Оперативному командуванні ""Південь""",True
1611,"Росія частково закриває повітряний простір Липецької, Воронезької та Білгородської областях з 22 по 25 серпня.",True
1612,"За підривом машини Дар'ї Дугіної стоїть «Національна республіканська армія», - повідомив опозиціонер Ілля Пономарьов Що це за організація - невідомо. Можливе нове угруповання всередині РФ.",True
1613,У Севастополі новий вибух у районі Нахімовського військового училища — РФ ЗМІ,True
1614,У Британії солдатам сказали готуватися до війни проти Росії в Україні та готувати близьких - британське видання Mirror посилаючись на уорент-офіцера Пола Карні та генерала Річарда Данната,True
1615,️Росія планує завдати ударів по інфраструктурі України,True
1616,Посольство США закликало своїх громадян залишити Україну.,True
1617,"️Місцеві телеграм канали пишуть, що у Донецьку пряме потрапляння до ""адміністрації"" Пушиліна",True
1618,Слідом за Києвом у токсичному пилу опинилася Одеса.,True
1619,"️ Мова президента України Володимира Зеленського на відкритті другого саміту ""Кримської платформи"".",True
1620,Зеленський прокоментував убивство Дарії Дугіної:,True
1621,Карта війни за півроку: як змінювалася ситуація на фронті з 24 лютого до сьогодні.,True
1622,На росії затримали екс-главу Єкатеринбурга Євгена Ройзмана.,True
1623,"Спецоперація в Україні йде за наміченим планом, заявив міністр оборони РФ Сергій Шойгу на нараді міністрів оборони країн ШОС",True
1624,️Увага. Загроза ракетного удару на Черкащині,True
1625,️Повідомляють про роботу ППО у Черкаській області!,True
1626,"З'явилася інформація, що можливий новий зліт стратегічних бомбардувальників з території РФ.",True
1627,"За Україною покотилася хвиля мінувань. Вінниця, Рівне, Хмельницький.",True
1628,24 лютого шойгу відправив Міністру оборони Резнікову,True
1629,Велика ймовірність запуску ракет з Білорусі,True
1630,Повідомляють про звуки вибухів на Хмельниччині.,True
1631,️Над Вінницькою областю ППО збило ворожий безпілотник.,True
1632,"Кого українці повинні ""дякувати"" за алкоголь і цигарки, що дорожчають.",True
1633,"️Білорусь, Слуцьк. Проліт російського бомбардувальника Ту-22 у південному напрямку.",True
1634,Активність ворожої авіації з району Азовського моря. Можливі запуски ракет.,True
1635,"У День Незалежності армія РФ обстріляла 58 населених пунктів, —",True
1636,"Високий рівень загрози ракетних ударів зберігається,",True
1637,"Росія стягнула до кордонів з Україною близько 400 бойових літаків і 360 вертольотів, з яких понад 150 є ударними.",True
1638,"Путін сподівається, що його ""спецоперацію"" в Україні врятує холодна зима - повідомляє Reuters",True
1639,️На держслужбу не пускатимуть без військової підготовки,True
1640,"️️Пентагон надасть ""операції"" в Україні назву і призначить їй командувача генерала - WSJ і BBC",True
1641,"Прогнози на наступні шість місяців війни, - The Guardian",True
1642,Путін боїться. Після вбивства Дарії Дугіної в адміністрації Путіна посилили заходи контролю - росЗМІ,True
1643,"Україна отримає «митний безвіз» вже 1 жовтня, – прем'єр Шмигаль. .",True
1644,У Києві можуть запровадити обов'язкову евакуацію,True
1645,️Пишуть про вибухи у Запоріжжі. В області оголошено повітряну тривогу,True
1646,На Україну чекає підвищення штрафів за перевищення швидкості,True
1647,"До кінця цього року Україна може відкинути ЗС РФ на позиції до 24 лютого, — екс-командувач сил США в Європі Бен Ходжес",True
1648,Пам'ятка щодо висвітлення у ЗМІ діяльності оборонних підприємств України!,True
1649,До 2100 року більша частина планети може стати непридатною для життя через екстремальну спеку.,True
1650,Хвилина імпортозаміщення на болотах: голлівудські фільми замінять індійськими,True
1651,"Голови МЗС країн ЄС вже на цьому тижні збираються призупинити дію угоди про візи з Росії,",True
1652,Ця зима змусить переглянути звички - ПодолякДеталі:,True
1653,"У Криму повідомляють про вибухи на мисі Фіолент і близько 10 ""бавовни"" у Козачій бухті.",True
1654,"РосЗМІ повідомляють, що у Криму впала ПРК Онікс, яку вони запустили",True
1655,Ще один запуск ракети з тактичної авіації ВВС росії,True
1656,️Тимчасово оккупувань Мелітополь. Дуже потужні влучання за позиціями рашистів.,True
1657,Володимир Зеленський провів секретну нараду з українськими силовикамиДеталі:,True
1658,️Неподалік Запорізької АЕС в Енергодарі повідомляють про вибухи.,True
1659,"«З'явилася інформація, що у Залізному Порту",True
1660,У новому iPhone 14 може з'явитися супутниковий зв'язок,True
1661,Активістка руху за аборти на зустрічі з президентом США Джо Байденом запропонувала стерилізувати всіх чоловіків у країні,True
